stop_id,stop_code,stop_name,tts_stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code
2714,2714,"Avebury Rd South Of Aldridge St",,,  43.619429, -79.677282,,,0,,America/Toronto,1,,
2715,2715,"Copenhagen Rd At Tamar Rd",,,  43.595343, -79.768397,,,0,,America/Toronto,1,,
2716,2716,"Redstone Rd At Thamesgate Dr",,,  43.715256, -79.656320,,,0,,America/Toronto,1,,
2717,2717,"Benavon Rd At Redstone Rd",,,  43.716082, -79.657642,,,0,,America/Toronto,1,,
2719,2719,"Redstone Rd At Bonaventure Dr",,,  43.714527, -79.654825,,,0,,America/Toronto,2,,
2720,2720,"Redstone Rd At Manion Rd",,,  43.714777, -79.650819,,,0,,America/Toronto,1,,
2723,2723,"Lancaster Ave At Harold Sheard Dr",,,  43.712411, -79.646453,,,0,,America/Toronto,1,,
2724,2724,"Lancaster Ave At Etude Dr",,,  43.711072, -79.644336,,,0,,America/Toronto,1,,
2725,2725,"Lancaster Ave At Etude Dr",,,  43.710866, -79.643707,,,0,,America/Toronto,1,,
2726,2726,"Lancaster Ave At Harold Sheard Dr",,,  43.712336, -79.646169,,,0,,America/Toronto,1,,
2728,2728,"Manion Rd At Coral Dr",,,  43.712951, -79.649445,,,0,,America/Toronto,1,,
2729,2729,"Manion Rd At Redstone Rd",,,  43.714522, -79.650564,,,0,,America/Toronto,1,,
2731,2731,"Redstone Rd At Bonaventure Dr",,,  43.714682, -79.653995,,,0,,America/Toronto,1,,
2732,2732,"Derry Rd At Glen Erin Dr",,,  43.592622, -79.766482,,,0,,America/Toronto,1,,
2734,2734,"Copenhagen Rd At Joliette Cres",,,  43.594098, -79.771083,,,0,,America/Toronto,1,,
2739,2739,"Goreway Dr South Of Brandon Gate Dr",,,  43.724698, -79.646921,,,0,,America/Toronto,1,,
2740,2740,"Goreway Dr North Of Morning Star Dr",,,  43.722795, -79.644382,,,0,,America/Toronto,1,,
2741,2741,"Northam Dr At Orlando Dr",,,  43.699584, -79.623373,,,0,,America/Toronto,2,,
2744,2744,"Lakeshore Rd At Hydro Rd",,,  43.578330, -79.557104,,,0,,America/Toronto,1,,
2745,2745,"Lakeshore Rd At Hydro Rd",,,  43.579019, -79.556728,,,0,,America/Toronto,1,,
2746,2746,"Unity Dr At 3333 Unity Dr",,,  43.534827, -79.714252,,,0,,America/Toronto,1,,
2747,2747,"Morning Star Dr At Goreway Dr",,,  43.720588, -79.642265,,,0,,America/Toronto,1,,
2748,2748,"Morning Star Dr At Catalpa Rd",,,  43.720169, -79.643100,,,0,,America/Toronto,1,,
2749,2749,"Catalpa Rd At Clara Dr",,,  43.722457, -79.646239,,,0,,America/Toronto,1,,
2750,2750,"Catalpa Rd At Brandon Gate Dr",,,  43.723972, -79.648688,,,0,,America/Toronto,1,,
2752,2752,"Brandon Gate Dr At Anaka Dr",,,  43.722132, -79.650741,,,0,,America/Toronto,1,,
2753,2753,"Copenhagen Rd At Bendigo Cir",,,  43.591952, -79.772191,,,0,,America/Toronto,1,,
2754,2754,"Copenhagen Rd At Oslo Cres",,,  43.591297, -79.769721,,,0,,America/Toronto,1,,
2755,2755,"Netherwood Rd At Redstone Rd",,,  43.720007, -79.653035,,,0,,America/Toronto,1,,
2756,2756,"Netherwood Rd At Priory Cres",,,  43.718771, -79.655869,,,0,,America/Toronto,1,,
2757,2757,"Netherwood Rd At Benavon Rd",,,  43.716737, -79.658211,,,0,,America/Toronto,1,,
2758,2758,"Thamesgate Dr At Airport Rd",,,  43.714404, -79.657839,,,0,,America/Toronto,1,,
2759,2759,"Thamesgate Dr At Redstone Rd",,,  43.715126, -79.656720,,,0,,America/Toronto,1,,
2760,2760,"Tomken Rd At Tomken Station",,,  43.622277, -79.623547,,,0,,America/Toronto,1,,
2761,2761,"Benavon Rd At Netherwood Rd",,,  43.716474, -79.658092,,,0,,America/Toronto,1,,
2762,2762,"Netherwood Rd At Almadale Crt",,,  43.719011, -79.655357,,,0,,America/Toronto,1,,
2763,2763,"Netherwood Rd At Redstone Rd",,,  43.719920, -79.653298,,,0,,America/Toronto,1,,
2764,2764,"Eglinton Ave At Creekbank Rd",,,  43.641597, -79.614468,,,0,,America/Toronto,1,,
2766,2766,"Brandon Gate Dr East Of Anaka Dr",,,  43.722805, -79.649807,,,0,,America/Toronto,1,,
2767,2767,"Catalpa Rd At Chipley Cres",,,  43.723476, -79.647929,,,0,,America/Toronto,1,,
2768,2768,"Catalpa Rd At Clara Dr",,,  43.722258, -79.646169,,,0,,America/Toronto,1,,
2770,2770,"Derry Rd At Airport Rd",,,  43.703137, -79.643397,,,0,,America/Toronto,1,,
2771,2771,"Goreway Dr At Jolliffe Ave",,,  43.719181, -79.639547,,,0,,America/Toronto,1,,
2772,2772,"Goreway Dr At Etude Dr",,,  43.717221, -79.636773,,,0,,America/Toronto,1,,
2773,2773,"Etude Dr At Hermitage Rd",,,  43.716056, -79.638061,,,0,,America/Toronto,1,,
2774,2774,"Etude Dr At Cambrett Dr",,,  43.714504, -79.639951,,,0,,America/Toronto,1,,
2775,2775,"Etude Dr At Justine Dr",,,  43.712922, -79.641700,,,0,,America/Toronto,1,,
2776,2776,"Etude Dr At Lancaster Ave",,,  43.711226, -79.643674,,,0,,America/Toronto,1,,
2777,2777,"Lancaster Ave At Churchill Ave",,,  43.710282, -79.643038,,,0,,America/Toronto,1,,
2778,2778,"Churchill Ave At Victory Cres",,,  43.708512, -79.644133,,,0,,America/Toronto,1,,
2779,2779,"Victory Cres At Mcnaughton Ave",,,  43.708682, -79.644824,,,0,,America/Toronto,1,,
2780,2780,"Beverley St At Airport Rd",,,  43.707242, -79.647922,,,0,,America/Toronto,1,,
2781,2781,"Scarboro St At Hull St",,,  43.704425, -79.647961,,,0,,America/Toronto,1,,
2782,2782,"Hull St At Studley St",,,  43.704124, -79.645336,,,0,,America/Toronto,1,,
2783,2783,"Hull St At Airport Rd",,,  43.704031, -79.643529,,,0,,America/Toronto,1,,
2784,2784,"Hull St At Studley St",,,  43.704260, -79.644700,,,0,,America/Toronto,1,,
2785,2785,"Derry Rd At Harrow St",,,  43.701022, -79.645741,,,0,,America/Toronto,1,,
2786,2786,"Scarboro St At Hull St",,,  43.704391, -79.648123,,,0,,America/Toronto,1,,
2787,2787,"Derry Rd At Cattrick St",,,  43.699335, -79.647762,,,0,,America/Toronto,1,,
2788,2788,"Beverley St At Airport Rd",,,  43.707097, -79.647801,,,0,,America/Toronto,1,,
2789,2789,"Victory Cres At Mcnaughton Ave",,,  43.708723, -79.645183,,,0,,America/Toronto,1,,
2790,2790,"Churchill Ave At Victory Cres",,,  43.708624, -79.643733,,,0,,America/Toronto,2,,
2791,2791,"Lancaster Ave At Churchill Ave",,,  43.710268, -79.642653,,,0,,America/Toronto,1,,
2792,2792,"Etude Dr East Of Lancaster Ave",,,  43.711453, -79.643073,,,0,,America/Toronto,1,,
2793,2793,"Etude Dr At Justine Dr",,,  43.712626, -79.641818,,,0,,America/Toronto,1,,
2794,2794,"Etude Dr At Cambrett Dr",,,  43.714298, -79.640018,,,0,,America/Toronto,1,,
2795,2795,"Etude Dr At Hermitage Rd",,,  43.715816, -79.638208,,,0,,America/Toronto,1,,
2796,2796,"Etude Dr At Minotola Ave",,,  43.716354, -79.637252,,,0,,America/Toronto,1,,
2798,2798,"York St At Scarboro St",,,  43.705410, -79.648261,,,0,,America/Toronto,1,,
2800,2800,"Goreway Dr North Of Derry Rd",,,  43.714425, -79.632554,,,0,,America/Toronto,1,,
2801,2801,"Goreway Dr At Dorcas St",,,  43.715039, -79.633459,,,0,,America/Toronto,1,,
2802,2802,"Goreway Dr At Etude Dr",,,  43.717088, -79.636156,,,0,,America/Toronto,1,,
2803,2803,"Darcel Ave At Morning Star Dr",,,  43.724967, -79.637715,,,0,,America/Toronto,1,,
2804,2804,"Westwood Square Bus Terminal Platform B",,,  43.721516, -79.641011,,,0,,America/Toronto,1,,B
2805,2805,"Brandon Gate Dr At Wildfern Dr",,,  43.733201, -79.641129,,,0,,America/Toronto,1,,
2806,2806,"Brandon Gate Dr At Darcel Ave",,,  43.732064, -79.634897,,,0,,America/Toronto,1,,
2807,2807,"Brandon Gate Dr At Sigsbee Dr",,,  43.731630, -79.633218,,,0,,America/Toronto,1,,
2808,2808,"Brandon Gate Dr At Teeswater Rd",,,  43.729522, -79.630075,,,0,,America/Toronto,1,,
2809,2809,"Teeswater Rd At Wyewood Rd",,,  43.727557, -79.632193,,,0,,America/Toronto,1,,
2811,2811,"Darcel Ave At Harwick Dr",,,  43.724406, -79.625424,,,0,,America/Toronto,1,,
2812,2812,"Darcel Ave At Chigwel Crt",,,  43.723112, -79.624932,,,0,,America/Toronto,1,,
2813,2813,"Netherbrae Rd At Darcel Ave",,,  43.719760, -79.626921,,,0,,America/Toronto,1,,
2814,2814,"Darcel Ave At Laddie Cres",,,  43.719128, -79.628351,,,0,,America/Toronto,1,,
2816,2816,"Darcel Ave At Dunrankin Dr",,,  43.720538, -79.634017,,,0,,America/Toronto,1,,
2817,2817,"Darcel Ave At Dellaport Dr",,,  43.721922, -79.636083,,,0,,America/Toronto,1,,
2818,2818,"Darcel Ave At Morning Star Dr",,,  43.724053, -79.637314,,,0,,America/Toronto,1,,
2820,2820,"Winston Churchill Blvd At Oka Rd",,,  43.571146, -79.747354,,,0,,America/Toronto,1,,
2821,2821,"Darcel Ave South Of Morning Star Dr",,,  43.723811, -79.637468,,,0,,America/Toronto,1,,
2822,2822,"Darcel Ave South Of Dellaport Dr",,,  43.721684, -79.636039,,,0,,America/Toronto,1,,
2823,2823,"Darcel Ave At Dunrankin Dr",,,  43.720587, -79.634376,,,0,,America/Toronto,1,,
2824,2824,"Darcel Ave At Woodruff Cres",,,  43.719935, -79.632553,,,0,,America/Toronto,1,,
2825,2825,"Darcel Ave At Laddie Cres",,,  43.718957, -79.628342,,,0,,America/Toronto,1,,
2826,2826,"Netherbrae Rd At Darcel Ave",,,  43.719977, -79.627003,,,0,,America/Toronto,1,,
2827,2827,"Darcel Ave At North Chigwel Crt",,,  43.722886, -79.624838,,,0,,America/Toronto,1,,
2828,2828,"Darcel Ave At Harwick Dr",,,  43.724303, -79.625166,,,0,,America/Toronto,1,,
2829,2829,"Morning Star Dr At Brandon Gate Dr",,,  43.725337, -79.627253,,,0,,America/Toronto,1,,
2830,2830,"Corliss Cres At Teeswater Rd",,,  43.726321, -79.635710,,,0,,America/Toronto,1,,
2831,2831,"Teeswater Rd At Meyer Dr",,,  43.727946, -79.631564,,,0,,America/Toronto,1,,
2832,2832,"Teeswater Rd At Brandon Gate Dr",,,  43.729226, -79.630181,,,0,,America/Toronto,1,,
2833,2833,"Brandon Gate Dr At Wildfern Dr",,,  43.732590, -79.636057,,,0,,America/Toronto,1,,
2834,2834,"Brandon Gate Dr At Wildfern Dr",,,  43.733648, -79.640821,,,0,,America/Toronto,1,,
2835,2835,"Brandon Gate Dr At Keenan Cres",,,  43.732598, -79.641961,,,0,,America/Toronto,1,,
2836,2836,"Brandon Gate Dr At Lockington Cres",,,  43.729931, -79.644034,,,0,,America/Toronto,1,,
2837,2837,"Brandon Gate Dr At Monica Dr",,,  43.728316, -79.645238,,,0,,America/Toronto,1,,
2838,2838,"Brandon Gate Dr East Of Goreway Dr",,,  43.726444, -79.646894,,,0,,America/Toronto,1,,
2839,2839,"Darcel Ave North Of Laddie Cres",,,  43.718341, -79.630268,,,0,,America/Toronto,1,,
2840,2840,"Goreway Dr At 7555 Goreway Dr",,,  43.724419, -79.646207,,,0,,America/Toronto,1,,
2841,2841,"Britannia Rd At Brookhaven Way",,,  43.603116, -79.705582,,,0,,America/Toronto,1,,
2842,2842,"Morning Star Dr At Corliss Cres",,,  43.724836, -79.635086,,,0,,America/Toronto,1,,
2843,2843,"Morning Star Dr At Harwick Dr",,,  43.725410, -79.631882,,,0,,America/Toronto,1,,
2844,2844,"Morning Star Dr At Custer Cres",,,  43.725617, -79.628811,,,0,,America/Toronto,1,,
2845,2845,"Morning Star Dr At Brandon Gate Dr",,,  43.725289, -79.627738,,,0,,America/Toronto,1,,
2846,2846,"Morning Star Dr At Harwick Dr",,,  43.725277, -79.632022,,,0,,America/Toronto,1,,
2847,2847,"Morning Star Dr At Wainbrook Rd",,,  43.724827, -79.634267,,,0,,America/Toronto,1,,
2849,2849,"Westwood Square Bus Terminal Platform E",,,  43.721851, -79.640506,,,0,,America/Toronto,1,,E
2850,2850,"Westwood Square Bus Terminal Platform A",,,  43.721637, -79.640856,,,0,,America/Toronto,1,,A
2851,2851,"John Garland Blvd At Finch Ave",,,  43.735645, -79.594558,,,0,,America/Toronto,1,,
2853,2853,"Westwood Square Bus Terminal Platform C",,,  43.721555, -79.640778,,,0,,America/Toronto,1,,C
2854,2854,"Goreway Dr North Of Morning Star Dr",,,  43.722965, -79.644303,,,0,,America/Toronto,1,,
2855,2855,"Brandon Gate Dr East Of Goreway Dr",,,  43.726015, -79.647090,,,0,,America/Toronto,1,,
2856,2856,"Brandon Gate Dr At Monica Dr",,,  43.728091, -79.645305,,,0,,America/Toronto,1,,
2857,2857,"Brandon Gate Dr At Lockington Cres",,,  43.729857, -79.643887,,,0,,America/Toronto,1,,
2858,2858,"Brandon Gate Dr At Rockhill Rd",,,  43.731869, -79.642662,,,0,,America/Toronto,1,,
2859,2859,"Westwood Square Bus Terminal Platform F",,,  43.721589, -79.640503,,,0,,America/Toronto,1,,F
2860,2860,"Morning Star Dr At Malton Community Centre",,,  43.723648, -79.639595,,,0,,America/Toronto,1,,
2862,2862,"Rexdale Blvd At Islington Ave",,,  43.714218, -79.556504,,,0,,America/Toronto,1,,
2863,2863,"Rexdale Blvd At Bergamot Ave",,,  43.713493, -79.559611,,,0,,America/Toronto,1,,
2864,2864,"Darcel Ave At Woodruff Cres",,,  43.720015, -79.632338,,,0,,America/Toronto,1,,
2865,2865,"Darcel Ave At Darla Dr",,,  43.729008, -79.637599,,,0,,America/Toronto,1,,
2866,2866,"Teeswater Rd At Corliss Cres",,,  43.726524, -79.635408,,,0,,America/Toronto,1,,
2867,2867,"Darcel Ave At Brandon Gate Dr",,,  43.731833, -79.634699,,,0,,America/Toronto,1,,
2868,2868,"Darcel Ave At Brandon Gate Dr",,,  43.732269, -79.634694,,,0,,America/Toronto,1,,
2869,2869,"Darcel Ave At Rockhill Rd",,,  43.728629, -79.638228,,,0,,America/Toronto,1,,
2870,2870,"Morning Star Dr At Malton Community Centre",,,  43.723402, -79.640134,,,0,,America/Toronto,1,,
2871,2871,"Darcel Ave At Morning Star Dr",,,  43.724480, -79.637689,,,0,,America/Toronto,1,,
2872,2872,"Darcel Ave At Monica Dr",,,  43.726949, -79.639322,,,0,,America/Toronto,1,,
2873,2873,"Darcel Ave At Middleshire Dr",,,  43.730465, -79.635952,,,0,,America/Toronto,1,,
2874,2874,"Finch Ave At Humberline Dr",,,  43.734916, -79.618205,,,0,,America/Toronto,1,,
2875,2875,"Westwood Square Bus Terminal Platform G",,,  43.721461, -79.640643,,,0,,America/Toronto,1,,G
2876,2876,"Darcel Ave At Monica Dr",,,  43.727114, -79.639566,,,0,,America/Toronto,1,,
2877,2877,"Darcel Ave At Middleshire Dr",,,  43.730494, -79.636137,,,0,,America/Toronto,1,,
2879,2879,"Rexdale Blvd At Precision Rd",,,  43.715899, -79.589359,,,0,,America/Toronto,1,,
2880,2880,"Rexdale Blvd At Precision Rd",,,  43.715846, -79.590229,,,0,,America/Toronto,1,,
2881,2881,"Britannia Rd At Douguy Blvd",,,  43.603676, -79.705486,,,0,,America/Toronto,1,,
2882,2882,"Rexdale Blvd At Highway 27",,,  43.717217, -79.596001,,,0,,America/Toronto,1,,
2884,2884,"Darcel Ave At Finch Ave",,,  43.733017, -79.634031,,,0,,America/Toronto,1,,
2885,2885,"Britannia Rd At Bidwell Trail",,,  43.599953, -79.709563,,,0,,America/Toronto,1,,
2886,2886,"Rexdale Blvd At Woodbine Centre",,,  43.719116, -79.602583,,,0,,America/Toronto,1,,
2887,2887,"Erin Mills Pky At Dundas St",,,  43.537399, -79.666633,,,0,,America/Toronto,1,,
2888,2888,"Brandon Gate Dr At Darcel Ave",,,  43.732085, -79.634412,,,0,,America/Toronto,1,,
2889,2889,"Eglinton Ave At 1037 Eglinton Ave",,,  43.585330, -79.677236,,,0,,America/Toronto,1,,
2891,2891,"Airport Rd South Of Northwest Dr",,,  43.696469, -79.632392,,,0,,America/Toronto,1,,
2892,2892,"Bloor St At The West Mall",,,  43.635469, -79.562580,,,0,,America/Toronto,1,,
2894,2894,"Courtneypark Dr East Of Dixie Rd",,,  43.664205, -79.657507,,,0,,America/Toronto,1,,
2895,2895,"Creditview Rd At Duval Dr",,,  43.593880, -79.706784,,,0,,America/Toronto,1,,
2897,2897,"Goreway Dr At Jolliffe Ave",,,  43.719089, -79.638999,,,0,,America/Toronto,1,,
2898,2898,"Northam Dr At Airway Dr",,,  43.697635, -79.620055,,,0,,America/Toronto,2,,
2899,2899,"Darcel Ave At Netherbrae Rd",,,  43.720343, -79.626734,,,0,,America/Toronto,1,,
2900,2900,"Rexwood Rd South Of Derry Rd",,,  43.715328, -79.626774,,,0,,America/Toronto,1,,
2901,2901,"Airport Rd At Highway 427",,,  43.686051, -79.603297,,,0,,America/Toronto,1,,
2902,2902,"Malton Go Station Platform 4",,,  43.705260, -79.637926,,,0,,America/Toronto,1,,4
2903,2903,"Nashua Dr At 3930 Nashua Dr",,,  43.713836, -79.620254,,,0,,America/Toronto,1,,
2904,2904,"Renforth Dr At Convair Dr",,,  43.672074, -79.593101,,,0,,America/Toronto,1,,
2905,2905,"Renforth Dr At Convair Dr",,,  43.672364, -79.593690,,,0,,America/Toronto,1,,
2906,2906,"Royal Windsor Dr At Hensley St",,,  43.507771, -79.633198,,,0,,America/Toronto,1,,
2907,2907,"Confederation Pky At Eglinton Ave",,,  43.597089, -79.663215,,,0,,America/Toronto,1,,
2908,2908,"Toronto Airport Terminal 1 Ground Level Platform S",,,  43.682250, -79.609824,,,0,,America/Toronto,1,,
2909,2909,"Airport Rd At Jetliner Rd",,,  43.685877, -79.606031,,,0,,America/Toronto,1,,
2910,2910,"Dixon Rd At Carlingview Dr",,,  43.686883, -79.596975,,,0,,America/Toronto,1,,
2912,2912,"Creditview Rd North  Of Duval Dr",,,  43.595869, -79.709474,,,0,,America/Toronto,1,,
2914,2914,"Britannia Rd At Silken Laumann Way",,,  43.607554, -79.701024,,,0,,America/Toronto,1,,
2915,2915,"Airport Rd At American Dr",,,  43.689601, -79.622038,,,0,,America/Toronto,1,,
2916,2916,"Airport Rd North Of American Dr",,,  43.691070, -79.625193,,,0,,America/Toronto,1,,
2917,2917,"Airport Rd At 6445 Airport Rd",,,  43.692991, -79.627681,,,0,,America/Toronto,1,,
2918,2918,"Airport Rd At Orlando Dr",,,  43.694904, -79.630243,,,0,,America/Toronto,1,,
2919,2919,"Airport Rd At Northwest Dr",,,  43.698830, -79.635527,,,0,,America/Toronto,1,,
2920,2920,"Airport Rd North Of Northwest Dr",,,  43.700569, -79.637908,,,0,,America/Toronto,1,,
2921,2921,"Confederation Pky At Huntington Ridge Dr",,,  43.594342, -79.658970,,,0,,America/Toronto,1,,
2922,2922,"Speakman Dr At 2599 Speakman Dr",,,  43.514169, -79.663991,,,0,,America/Toronto,2,,
2924,2924,"Derry Rd At Professional Crt",,,  43.709301, -79.636270,,,0,,America/Toronto,1,,
2925,2925,"Airport Rd South Of Derry Rd",,,  43.701912, -79.640285,,,0,,America/Toronto,1,,
2926,2926,"Confederation Pky At Huntington Ridge Dr",,,  43.594413, -79.658356,,,0,,America/Toronto,1,,
2927,2927,"Airport Rd At Northwest Dr",,,  43.699057, -79.636490,,,0,,America/Toronto,1,,
2928,2928,"Airport Rd At Silver Dart Dr",,,  43.695022, -79.631059,,,0,,America/Toronto,1,,
2932,2932,"Airport Rd At American Dr",,,  43.689193, -79.621812,,,0,,America/Toronto,1,,
2933,2933,"Airport Rd South Of Derry Rd",,,  43.702069, -79.639922,,,0,,America/Toronto,1,,
2934,2934,"Airport Rd West Of Bresler Dr",,,  43.686006, -79.609104,,,0,,America/Toronto,1,,
2939,2939,"Derry Rd At Malton Go Station",,,  43.706493, -79.639425,,,0,,America/Toronto,1,,
2940,2940,"Northwest Dr East Of Airport Rd",,,  43.699588, -79.634964,,,0,,America/Toronto,2,,
2941,2941,"Northwest Dr At Caravelle Dr",,,  43.700509, -79.633690,,,0,,America/Toronto,2,,
2942,2942,"Northwest Dr East Of Caravelle Dr",,,  43.702112, -79.631432,,,0,,America/Toronto,2,,
2943,2943,"Northwest Dr At Caravelle Dr",,,  43.702918, -79.627305,,,0,,America/Toronto,2,,
2944,2944,"Northwest Dr At Orlando Dr",,,  43.702787, -79.622406,,,0,,America/Toronto,1,,
2945,2945,"Northwest Dr East Of Orlando Dr",,,  43.701700, -79.619614,,,0,,America/Toronto,2,,
2946,2946,"Humber College Blvd At Humberline Dr",,,  43.732334, -79.609461,,,0,,America/Toronto,1,,
2952,2952,"Rexwood Rd West Of Netherbrae Rd",,,  43.718702, -79.625840,,,0,,America/Toronto,1,,
2953,2953,"Airport Rd South Of Silver Dart Dr",,,  43.692997, -79.628202,,,0,,America/Toronto,2,,
2954,2954,"Derry Rd At Goreway Dr",,,  43.713185, -79.632049,,,0,,America/Toronto,1,,
2955,2955,"Bloor St At The West Mall",,,  43.635829, -79.562099,,,0,,America/Toronto,1,,
2956,2956,"Carlingview Dr At Meteor Dr",,,  43.680677, -79.592627,,,0,,America/Toronto,1,,
2957,2957,"Rexwood Rd At Derry Rd",,,  43.715851, -79.626836,,,0,,America/Toronto,1,,
2958,2958,"Rexdale Blvd At Humberwood Blvd",,,  43.720611, -79.612447,,,0,,America/Toronto,1,,
2959,2959,"Nashua Dr East Of Rexwood Rd",,,  43.715181, -79.625821,,,0,,America/Toronto,1,,
2960,2960,"Nashua Dr At 3710 Nashua Dr",,,  43.715766, -79.624269,,,0,,America/Toronto,1,,
2961,2961,"Nashua Dr At 3770 Nashua Dr",,,  43.715830, -79.621400,,,0,,America/Toronto,2,,
2962,2962,"Nashua Dr At Rexwood Rd",,,  43.712299, -79.621245,,,0,,America/Toronto,2,,
2963,2963,"Nashua Dr At Goreway Dr",,,  43.710855, -79.622482,,,0,,America/Toronto,1,,
2964,2964,"Goreway Dr At 6870 Goreway Dr",,,  43.711380, -79.626845,,,0,,America/Toronto,1,,
2966,2966,"Nashua Dr East Goreway Dr",,,  43.713759, -79.628125,,,0,,America/Toronto,1,,
2967,2967,"Northam Dr At American Dr",,,  43.695346, -79.616148,,,0,,America/Toronto,1,,
2968,2968,"American Dr At Northam Dr",,,  43.695508, -79.614631,,,0,,America/Toronto,1,,
2969,2969,"Mavis Rd At Sombrero Way",,,  43.623953, -79.712359,,,0,place_cormav,,1,,
2973,2973,"Viscount Rd South Of Airway Dr",,,  43.692205, -79.620725,,,0,,America/Toronto,1,,
2974,2974,"Viscount Rd At Airway Dr",,,  43.693825, -79.624423,,,0,,America/Toronto,1,,
2975,2975,"Viscount Rd South Of Orlando Dr",,,  43.696223, -79.627657,,,0,,America/Toronto,1,,
2976,2976,"Orlando Dr At Viscount Rd",,,  43.697138, -79.628132,,,0,,America/Toronto,1,,
2977,2977,"Orlando Dr West Of Northam Dr",,,  43.699324, -79.625700,,,0,,America/Toronto,1,,
2978,2978,"Northam Dr At Orlando Dr",,,  43.699673, -79.623259,,,0,,America/Toronto,1,,
2979,2979,"Northam Dr North Of Airway Dr",,,  43.698845, -79.621789,,,0,,America/Toronto,1,,
2980,2980,"Northam Dr At Airway Dr",,,  43.697457, -79.619488,,,0,,America/Toronto,1,,
2981,2981,"Northam Dr At American Dr",,,  43.695757, -79.616635,,,0,,America/Toronto,1,,
2982,2982,"Northwest Dr At Airway Dr",,,  43.700789, -79.617302,,,0,,America/Toronto,2,,
2983,2983,"Northwest Dr At Zahavy Way",,,  43.700344, -79.614693,,,0,,America/Toronto,1,,
2985,2985,"Northwest Dr At American Dr",,,  43.699326, -79.612483,,,0,,America/Toronto,1,,
2986,2986,"Derry Rd East Of Goreway Dr",,,  43.714393, -79.630470,,,0,,America/Toronto,1,,
2987,2987,"Derry Rd West Of Rexwood Rd",,,  43.715177, -79.630131,,,0,,America/Toronto,1,,
2988,2988,"Derry Rd At Rexwood Rd",,,  43.716316, -79.626553,,,0,,America/Toronto,1,,
2989,2989,"Derry Rd At Rexwood Rd",,,  43.716243, -79.627970,,,0,,America/Toronto,1,,
2990,2990,"Northwest Dr At Airway Dr",,,  43.700840, -79.617003,,,0,,America/Toronto,1,,
2991,2991,"Northwest Dr West Of Airway Dr",,,  43.701882, -79.619759,,,0,,America/Toronto,1,,
2992,2992,"Northwest Dr At Orlando Dr",,,  43.702973, -79.622660,,,0,,America/Toronto,1,,
2993,2993,"Derry Rd At Malton Go Station",,,  43.706890, -79.639465,,,0,,America/Toronto,1,,
2994,2994,"Northwest Dr At Caravelle Dr",,,  43.703020, -79.626807,,,0,,America/Toronto,1,,
2995,2995,"Dixon Rd West Of Carlingview Dr",,,  43.686771, -79.598845,,,0,,America/Toronto,1,,
2997,2997,"Northwest Dr At 6757 Northwest Dr",,,  43.702009, -79.631844,,,0,,America/Toronto,1,,
2998,2998,"Northwest Dr At Caravelle Dr",,,  43.700742, -79.633598,,,0,,America/Toronto,1,,
2999,2999,"Northwest Dr At Airport Rd",,,  43.699149, -79.635868,,,0,,America/Toronto,1,,
3000,3000,"Kennedy Rd At Annagem Blvd",,,  43.645533, -79.681334,,,0,,America/Toronto,2,,
3001,3001,"Kennedy Rd At Annagem Blvd",,,  43.645117, -79.681182,,,0,,America/Toronto,1,,
3002,3002,"Bristol Rd At Terry Fox Way",,,  43.595156, -79.685309,,,0,,America/Toronto,1,,
3003,3003,"Northwest Dr At 6580 Northwest Dr",,,  43.702863, -79.629441,,,0,,America/Toronto,1,,
3004,3004,"Winston Churchill At 450 Winston Churchill Blvd",,,  43.485920, -79.630945,,,0,,America/Toronto,2,,
3005,3005,"Matheson Blvd At Rose Cherry Pl",,,  43.628024, -79.651546,,,0,,America/Toronto,1,,
3007,3007,"Tahoe Station West Platform B",,,  43.638730, -79.610173,,,0,,America/Toronto,1,,B
3008,3008,"Commerce Blvd South Of Matheson Blvd",,,  43.664608, -79.594078,,,0,,America/Toronto,1,,
3009,3009,"Goreway Dr South Of Morning Star Dr",,,  43.720376, -79.641141,,,0,,America/Toronto,1,,
3010,3010,"Mclaughlin Rd At Bristol Rd",,,  43.602941, -79.671166,,,0,,America/Toronto,1,,
3013,3013,"City Centre Dr South Of Robert Speck Pky",,,  43.594341, -79.639452,,,0,,America/Toronto,1,,
3015,3015,"Bristol Rd At Fallingbrook Dr",,,  43.589801, -79.692536,,,0,,America/Toronto,1,,
3016,3016,"Winston Churchill Blvd At Vanderbilt Rd",,,  43.584684, -79.766025,,,0,,America/Toronto,1,,
3017,3017,"Winston Churchill Blvd North Of Vanderbilt Rd",,,  43.586661, -79.768784,,,0,,America/Toronto,1,,
3018,3018,"Matheson Blvd At 190 Matheson Blvd",,,  43.622636, -79.663491,,,0,,America/Toronto,1,,
3019,3019,"Meadowvale Blvd At Syntex Dr",,,  43.606078, -79.759405,,,0,,America/Toronto,1,,
3020,3020,"Meadowpine Blvd At Howe Crt",,,  43.602925, -79.783228,,,0,,America/Toronto,1,,
3021,3021,"Meadowpine Blvd East Of Winston Churchill Blvd",,,  43.604328, -79.789762,,,0,,America/Toronto,1,,
3022,3022,"Lorne Park Rd At Truscott Dr",,,  43.532984, -79.624174,,,0,,America/Toronto,1,,
3023,3023,"Creditview Rd At St Joseph Secondary School",,,  43.589255, -79.700802,,,0,,America/Toronto,1,,
