route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
11,25SE01-MABlock-Saturday-22,28649166,11 S Westwood To Kipling Terminal,,1,2676911,110202,1,1
11,25SE01-MABlock-Saturday-22,28649167,11 S Westwood To Kipling Terminal,,1,2676912,110202,1,1
11,25SE01-MABlock-Saturday-22,28649168,11 S Westwood To Kipling Terminal,,1,2676910,110202,1,1
11,25SE01-MABlock-Saturday-22,28649169,11 S Westwood To Kipling Terminal,,1,2676911,110202,1,1
11,25SE01-MABlock-Saturday-22,28649170,11 S Westwood To Kipling Terminal,,1,2676912,110202,1,1
11,25SE01-MABlock-Saturday-22,28649171,11 S Westwood To Kipling Terminal,,1,2676910,110202,1,1
11,25SE01-MABlock-Saturday-22,28649172,11 S Westwood To Kipling Terminal,,1,2676911,110202,1,1
11,25SE01-MABlock-Saturday-22,28649173,11 S Westwood To Kipling Terminal,,1,2676912,110202,1,1
11,25SE01-MABlock-Saturday-22,28649174,11 S Westwood To Kipling Terminal,,1,2676910,110202,1,1
11,25SE01-MABlock-Saturday-22,28649175,11 S Westwood To Kipling Terminal,,1,2676911,110202,1,1
11,25SE01-MABlock-Saturday-22,28649176,11 S Westwood To Kipling Terminal,,1,2676912,110202,1,1
11,25SE01-MABlock-Saturday-22,28649177,11 S Westwood To Kipling Terminal,,1,2676910,110202,1,1
11,25SE01-MABlock-Saturday-22,28649178,11 S Westwood To Kipling Terminal,,1,2676911,110202,1,1
11,25SE01-MABlock-Saturday-22,28649179,11 S Westwood To Kipling Terminal,,1,2676912,110202,1,1
11,25SE01-MABlock-Saturday-22,28649180,11 S Westwood To Kipling Terminal,,1,2676910,110202,1,1
11,25SE01-MABlock-Saturday-22,28649181,11 S Westwood To Kipling Terminal,,1,2676911,110202,1,1
11,25SE01-MABlock-Saturday-22,28649182,11 S Westwood To Kipling Terminal,,1,2676912,110202,1,1
11,25SE01-MABlock-Saturday-22,28649183,11 S Westwood To Kipling Terminal,,1,2676910,110202,1,1
11,25SE01-MABlock-Saturday-22,28649184,11 S Westwood To Kipling Terminal,,1,2676911,110202,1,1
11,25SE01-MABlock-Saturday-22,28649185,11 S Westwood To Kipling Terminal,,1,2676912,110202,1,1
11,25SE01-MABlock-Saturday-22,28649186,11 S Westwood To Kipling Terminal,,1,2676910,110202,1,1
11,25SE01-MABlock-Saturday-22,28649187,11 S Westwood To Kipling Terminal,,1,2676911,110202,1,1
11,25SE01-MABlock-Saturday-22,28649188,11 S Westwood To Kipling Terminal,,1,2676912,110202,1,1
11,25SE01-MABlock-Saturday-22,28649189,11 S Westwood To Kipling Terminal,,1,2676910,110202,1,1
11,25SE01-MABlock-Saturday-22,28649190,11 S Westwood To Kipling Terminal,,1,2676911,110202,1,1
11,25SE01-MABlock-Saturday-22,28649191,11 S Westwood To Kipling Terminal,,1,2676912,110202,1,1
11,25SE01-MABlock-Saturday-22,28649192,11 S Westwood To Kipling Terminal,,1,2676910,110202,1,1
11,25SE01-MABlock-Saturday-22,28649193,11 S Westwood To Kipling Terminal,,1,2676911,110202,1,1
11,25SE01-MABlock-Saturday-22,28649194,11 S Westwood To Kipling Terminal,,1,2676912,110202,1,1
11,25SE01-MABlock-Saturday-22,28649195,11 S Westwood To Kipling Terminal,,1,2676910,110202,1,1
11,25SE01-MABlock-Saturday-22,28649196,11 S Westwood To Kipling Terminal,,1,2676911,110202,1,1
11,25SE01-MABlock-Saturday-22,28649197,11 S Westwood To Kipling Terminal,,1,2676912,110202,1,1
11,25SE01-MABlock-Saturday-22,28649198,11 S Westwood To Kipling Terminal,,1,2676910,110202,1,1
11,25SE01-MABlock-Saturday-22,28649199,11 S Westwood To Kipling Terminal,,1,2676911,110202,1,1
11,25SE01-MABlock-Saturday-22,28649200,11 S Westwood To Kipling Terminal,,1,2676912,110202,1,1
11,25SE01-MABlock-Saturday-22,28649201,11 S Westwood To Kipling Terminal,,1,2676910,110202,1,1
11,25SE01-MABlock-Saturday-22,28649202,11 S Westwood To Kipling Terminal,,1,2676911,110202,1,1
11,25SE01-MABlock-Saturday-22,28649203,11 S Westwood To Kipling Terminal,,1,2676912,110202,1,1
11,25SE01-MABlock-Saturday-22,28649204,11 S Westwood To Kipling Terminal,,1,2676910,110202,1,1
11,25SE01-MABlock-Saturday-22,28649205,11 S Westwood To Kipling Terminal,,1,2676911,110202,1,1
11,25SE01-MABlock-Saturday-22,28649206,11 S Westwood To Kipling Terminal,,1,2676912,110202,1,1
11,25SE01-MABlock-Saturday-22,28649207,11 S Westwood To Kipling Terminal,,1,2676910,110202,1,1
11,25SE01-MABlock-Saturday-22,28649208,11 S Westwood To Kipling Terminal,,1,2676911,110202,1,1
11,25SE01-MABlock-Saturday-22,28649209,11 S Westwood To Kipling Terminal,,1,2676912,110202,1,1
11,25SE01-MABlock-Saturday-22,28649210,11 S Westwood To Kipling Terminal,,1,2676910,110202,1,1
11,25SE01-MABlock-Saturday-22,28649211,11 S Westwood To Kipling Terminal,,1,2676911,110202,1,1
11,25SE01-MABlock-Saturday-22,28649212,11 S Westwood To Kipling Terminal,,1,2676912,110202,1,1
11,25SE01-MABlock-Saturday-22,28649213,11 S Westwood To Kipling Terminal,,1,2676910,110202,1,1
11,25SE01-MABlock-Saturday-22,28649214,11 S Westwood To Kipling Terminal,,1,2676911,110202,1,1
11,25SE01-MABlock-Saturday-22,28649215,11 S Westwood To Kipling Terminal,,1,2676912,110202,1,1
30,25SE01-MABlock-Saturday-22,28649216,30 W Rexdale To Westwood,,1,2676913,300090,1,1
30,25SE01-MABlock-Saturday-22,28649217,30 W Rexdale To Westwood,,1,2676914,300090,1,1
30,25SE01-MABlock-Saturday-22,28649218,30 W Rexdale To Westwood,,1,2676913,300090,1,1
30,25SE01-MABlock-Saturday-22,28649219,30 W Rexdale To Westwood,,1,2676914,300090,1,1
30,25SE01-MABlock-Saturday-22,28649220,30 W Rexdale To Westwood,,1,2676913,300090,1,1
30,25SE01-MABlock-Saturday-22,28649221,30 W Rexdale To Westwood,,1,2676914,300090,1,1
30,25SE01-MABlock-Saturday-22,28649222,30 W Rexdale To Westwood,,1,2676913,300090,1,1
30,25SE01-MABlock-Saturday-22,28649223,30 W Rexdale To Westwood,,1,2676914,300090,1,1
30,25SE01-MABlock-Saturday-22,28649224,30 W Rexdale To Westwood,,1,2676913,300090,1,1
30,25SE01-MABlock-Saturday-22,28649225,30 W Rexdale To Westwood,,1,2676914,300090,1,1
30,25SE01-MABlock-Saturday-22,28649226,30 W Rexdale To Westwood,,1,2676913,300090,1,1
30,25SE01-MABlock-Saturday-22,28649227,30 W Rexdale To Westwood,,1,2676914,300090,1,1
30,25SE01-MABlock-Saturday-22,28649228,30 W Rexdale To Westwood,,1,2676913,300090,1,1
30,25SE01-MABlock-Saturday-22,28649229,30 W Rexdale To Westwood,,1,2676914,300090,1,1
30,25SE01-MABlock-Saturday-22,28649230,30 W Rexdale To Westwood,,1,2676913,300090,1,1
30,25SE01-MABlock-Saturday-22,28649231,30 W Rexdale To Westwood,,1,2676914,300090,1,1
30,25SE01-MABlock-Saturday-22,28649232,30 W Rexdale To Westwood,,1,2676913,300090,1,1
30,25SE01-MABlock-Saturday-22,28649233,30 W Rexdale To Westwood,,1,2676914,300090,1,1
30,25SE01-MABlock-Saturday-22,28649234,30 W Rexdale To Westwood,,1,2676913,300090,1,1
30,25SE01-MABlock-Saturday-22,28649235,30 E Rexdale To Bergamot,,0,2676913,300092,1,1
30,25SE01-MABlock-Saturday-22,28649236,30 E Rexdale To Bergamot,,0,2676914,300092,1,1
30,25SE01-MABlock-Saturday-22,28649237,30 E Rexdale To Bergamot,,0,2676913,300092,1,1
30,25SE01-MABlock-Saturday-22,28649238,30 E Rexdale To Bergamot,,0,2676914,300092,1,1
30,25SE01-MABlock-Saturday-22,28649239,30 E Rexdale To Bergamot,,0,2676913,300092,1,1
30,25SE01-MABlock-Saturday-22,28649240,30 E Rexdale To Bergamot,,0,2676914,300092,1,1
30,25SE01-MABlock-Saturday-22,28649241,30 E Rexdale To Bergamot,,0,2676913,300092,1,1
30,25SE01-MABlock-Saturday-22,28649242,30 E Rexdale To Bergamot,,0,2676914,300092,1,1
30,25SE01-MABlock-Saturday-22,28649243,30 E Rexdale To Bergamot,,0,2676913,300092,1,1
30,25SE01-MABlock-Saturday-22,28649244,30 E Rexdale To Bergamot,,0,2676914,300092,1,1
30,25SE01-MABlock-Saturday-22,28649245,30 E Rexdale To Bergamot,,0,2676913,300092,1,1
30,25SE01-MABlock-Saturday-22,28649246,30 E Rexdale To Bergamot,,0,2676914,300092,1,1
30,25SE01-MABlock-Saturday-22,28649247,30 E Rexdale To Bergamot,,0,2676913,300092,1,1
30,25SE01-MABlock-Saturday-22,28649248,30 E Rexdale To Bergamot,,0,2676914,300092,1,1
30,25SE01-MABlock-Saturday-22,28649249,30 E Rexdale To Bergamot,,0,2676913,300092,1,1
30,25SE01-MABlock-Saturday-22,28649250,30 E Rexdale To Bergamot,,0,2676914,300092,1,1
30,25SE01-MABlock-Saturday-22,28649251,30 E Rexdale To Bergamot,,0,2676913,300092,1,1
30,25SE01-MABlock-Saturday-22,28649252,30 E Rexdale To Bergamot,,0,2676914,300092,1,1
30,25SE01-MABlock-Saturday-22,28649253,30 E Rexdale To Bergamot,,0,2676913,300092,1,1
30,25SE01-MABlock-Saturday-22,28649254,30 E Rexdale To Bergamot,,0,2676914,300092,1,1
30,25SE01-MABlock-Saturday-22,28649255,30 E Rexdale To Bergamot,,0,2676913,300092,1,1
66,25SE01-MABlock-Saturday-22,28649256,66 S Mclaughlin To City Centre,,1,2676915,660071,1,1
66,25SE01-MABlock-Saturday-22,28649257,66 N Mclaughlin To Sheridan College,,0,2676915,660074,1,1
66,25SE01-MABlock-Saturday-22,28649258,66 S Mclaughlin To City Centre,,1,2676915,660071,1,1
66,25SE01-MABlock-Saturday-22,28649259,66 N Mclaughlin To Sheridan College,,0,2676915,660074,1,1
66,25SE01-MABlock-Saturday-22,28649260,66 S Mclaughlin To City Centre,,1,2676915,660071,1,1
66,25SE01-MABlock-Saturday-22,28649261,66 N Mclaughlin To Sheridan College,,0,2676915,660074,1,1
66,25SE01-MABlock-Saturday-22,28649262,66 S Mclaughlin To City Centre,,1,2676915,660071,1,1
66,25SE01-MABlock-Saturday-22,28649263,66 N Mclaughlin To Sheridan College,,0,2676915,660074,1,1
66,25SE01-MABlock-Saturday-22,28649264,66 S Mclaughlin To City Centre,,1,2676915,660071,1,1
66,25SE01-MABlock-Saturday-22,28649265,66 N Mclaughlin To Sheridan College,,0,2676915,660074,1,1
66,25SE01-MABlock-Saturday-22,28649266,66 S Mclaughlin To City Centre,,1,2676915,660071,1,1
66,25SE01-MABlock-Saturday-22,28649267,66 N Mclaughlin To Sheridan College,,0,2676915,660074,1,1
66,25SE01-MABlock-Saturday-22,28649268,66 S Mclaughlin To City Centre,,1,2676915,660071,1,1
66,25SE01-MABlock-Saturday-22,28649269,66 N Mclaughlin To Sheridan College,,0,2676915,660074,1,1
66,25SE01-MABlock-Saturday-22,28649270,66 S Mclaughlin To City Centre,,1,2676915,660071,1,1
66,25SE01-MABlock-Saturday-22,28649271,66 N Mclaughlin To Sheridan College,,0,2676915,660074,1,1
66,25SE01-MABlock-Saturday-22,28649272,66 S Mclaughlin To City Centre,,1,2676915,660071,1,1
66,25SE01-MABlock-Saturday-22,28649273,66 N Mclaughlin To Sheridan College,,0,2676915,660074,1,1
66,25SE01-MABlock-Saturday-22,28649274,66 S Mclaughlin To City Centre,,1,2676915,660071,1,1
66,25SE01-MABlock-Saturday-22,28649275,66 N Mclaughlin To Sheridan College,,0,2676915,660074,1,1
66,25SE01-MABlock-Saturday-22,28649276,66 S Mclaughlin To City Centre,,1,2676915,660071,1,1
66,25SE01-MABlock-Saturday-22,28649277,66 N Mclaughlin To Sheridan College,,0,2676915,660074,1,1
66,25SE01-MABlock-Saturday-22,28649278,66 S Mclaughlin To City Centre,,1,2676915,660071,1,1
66,25SE01-MABlock-Saturday-22,28649279,66 N Mclaughlin To Sheridan College,,0,2676915,660074,1,1
66,25SE01-MABlock-Saturday-22,28649280,66 S Mclaughlin To City Centre,,1,2676915,660071,1,1
66,25SE01-MABlock-Saturday-22,28649281,66 N Mclaughlin To Sheridan College,,0,2676915,660074,1,1
66,25SE01-MABlock-Saturday-22,28649282,66 N Mclaughlin To Sheridan College,,0,2676916,660074,1,1
66,25SE01-MABlock-Saturday-22,28649283,66 N Mclaughlin To Sheridan College,,0,2676916,660074,1,1
66,25SE01-MABlock-Saturday-22,28649284,66 N Mclaughlin To Sheridan College,,0,2676916,660074,1,1
66,25SE01-MABlock-Saturday-22,28649285,66 N Mclaughlin To Sheridan College,,0,2676916,660074,1,1
66,25SE01-MABlock-Saturday-22,28649286,66 N Mclaughlin To Sheridan College,,0,2676916,660074,1,1
66,25SE01-MABlock-Saturday-22,28649287,66 N Mclaughlin To Sheridan College,,0,2676916,660074,1,1
66,25SE01-MABlock-Saturday-22,28649288,66 N Mclaughlin To Sheridan College,,0,2676916,660074,1,1
66,25SE01-MABlock-Saturday-22,28649289,66 N Mclaughlin To Sheridan College,,0,2676916,660074,1,1
66,25SE01-MABlock-Saturday-22,28649290,66 S Mclaughlin To City Centre,,1,2676916,660071,1,1
66,25SE01-MABlock-Saturday-22,28649291,66 S Mclaughlin To City Centre,,1,2676916,660071,1,1
66,25SE01-MABlock-Saturday-22,28649292,66 S Mclaughlin To City Centre,,1,2676916,660071,1,1
66,25SE01-MABlock-Saturday-22,28649293,66 S Mclaughlin To City Centre,,1,2676916,660071,1,1
66,25SE01-MABlock-Saturday-22,28649294,66 S Mclaughlin To City Centre,,1,2676916,660071,1,1
66,25SE01-MABlock-Saturday-22,28649295,66 S Mclaughlin To City Centre,,1,2676916,660071,1,1
66,25SE01-MABlock-Saturday-22,28649296,66 S Mclaughlin To City Centre,,1,2676916,660071,1,1
66,25SE01-MABlock-Saturday-22,28649297,66 S Mclaughlin To City Centre,,1,2676916,660071,1,1
66,25SE01-MABlock-Saturday-22,28649298,66 S Mclaughlin To City Centre,,1,2676916,660071,1,1
66,25SE01-MABlock-Saturday-22,28649299,66 S Mclaughlin To City Centre,,1,2676916,660071,1,1
66,25SE01-MABlock-Saturday-22,28649300,66 N Mclaughlin To Sheridan College,,0,2676916,660074,1,1
66,25SE01-MABlock-Saturday-22,28649301,66 N Mclaughlin To Sheridan College,,0,2676926,660074,1,1
66,25SE01-MABlock-Saturday-22,28649302,66 N Mclaughlin To Sheridan College,,0,2676926,660074,1,1
66,25SE01-MABlock-Saturday-22,28649303,66 S Mclaughlin To City Centre,,1,2676926,660071,1,1
66,25SE01-MABlock-Saturday-22,28649304,66 S Mclaughlin To City Centre,,1,2676926,660071,1,1
66,25SE01-MABlock-Saturday-22,28649305,66 N Mclaughlin To Sheridan College,,0,2676926,660074,1,1
66,25SE01-MABlock-Saturday-22,28649306,66 N Mclaughlin To Sheridan College,,0,2676926,660074,1,1
66,25SE01-MABlock-Saturday-22,28649307,66 S Mclaughlin To City Centre,,1,2676926,660071,1,1
66,25SE01-MABlock-Saturday-22,28649308,66 S Mclaughlin To City Centre,,1,2676926,660071,1,1
66,25SE01-MABlock-Saturday-22,28649309,66 S Mclaughlin To City Centre,,1,2676926,660071,1,1
66,25SE01-MABlock-Saturday-22,28649310,66 N Mclaughlin To Sheridan College,,0,2676926,660074,1,1
66,25SE01-MABlock-Saturday-22,28649311,66 S Mclaughlin To City Centre,,1,2676926,660071,1,1
66,25SE01-MABlock-Saturday-22,28649312,66 N Mclaughlin To Sheridan College,,0,2676926,660074,1,1
66,25SE01-MABlock-Saturday-22,28649313,66 N Mclaughlin To Sheridan College,,0,2676926,660074,1,1
66,25SE01-MABlock-Saturday-22,28649314,66 S Mclaughlin To City Centre,,1,2676926,660071,1,1
66,25SE01-MABlock-Saturday-22,28649315,66 S Mclaughlin To City Centre,,1,2676926,660071,1,1
66,25SE01-MABlock-Saturday-22,28649316,66 N Mclaughlin To Sheridan College,,0,2676926,660074,1,1
66,25SE01-MABlock-Saturday-22,28649317,66 S Mclaughlin To City Centre,,1,2676926,660071,1,1
66,25SE01-MABlock-Saturday-22,28649318,66 N Mclaughlin To Sheridan College,,0,2676926,660074,1,1
66,25SE01-MABlock-Saturday-22,28649319,66 S Mclaughlin To City Centre,,1,2676926,660071,1,1
66,25SE01-MABlock-Saturday-22,28649320,66 S Mclaughlin To City Centre,,1,2676926,660071,1,1
66,25SE01-MABlock-Saturday-22,28649321,66 N Mclaughlin To Sheridan College,,0,2676926,660074,1,1
66,25SE01-MABlock-Saturday-22,28649322,66 N Mclaughlin To Sheridan College,,0,2676926,660074,1,1
16,25SE01-MABlock-Saturday-22,28649323,16A Malton To Westwood,,0,2676917,160073,1,1
16,25SE01-MABlock-Saturday-22,28649324,16A Malton To Westwood,,0,2676917,160073,1,1
16,25SE01-MABlock-Saturday-22,28649325,16A Malton To Westwood,,0,2676917,160073,1,1
16,25SE01-MABlock-Saturday-22,28649326,16A Malton To Westwood,,0,2676917,160073,1,1
16,25SE01-MABlock-Saturday-22,28649327,16A Malton To Westwood,,0,2676917,160073,1,1
16,25SE01-MABlock-Saturday-22,28649328,16A Malton To Westwood,,0,2676917,160073,1,1
16,25SE01-MABlock-Saturday-22,28649329,16A Malton To Westwood,,0,2676917,160073,1,1
16,25SE01-MABlock-Saturday-22,28649330,16A Malton To Westwood,,0,2676917,160073,1,1
16,25SE01-MABlock-Saturday-22,28649331,16A Malton To Westwood,,0,2676917,160073,1,1
16,25SE01-MABlock-Saturday-22,28649332,16A Malton To Westwood,,0,2676917,160073,1,1
16,25SE01-MABlock-Saturday-22,28649333,16A Malton To Westwood,,0,2676917,160073,1,1
16,25SE01-MABlock-Saturday-22,28649334,16A Malton To Westwood,,0,2676917,160073,1,1
16,25SE01-MABlock-Saturday-22,28649335,16A Malton To Westwood,,0,2676917,160073,1,1
16,25SE01-MABlock-Saturday-22,28649336,16A Malton To Westwood,,0,2676917,160073,1,1
16,25SE01-MABlock-Saturday-22,28649337,16A Malton To Westwood,,0,2676917,160073,1,1
16,25SE01-MABlock-Saturday-22,28649338,16A Malton To Westwood,,0,2676917,160073,1,1
16,25SE01-MABlock-Saturday-22,28649339,16A Malton To Westwood,,0,2676917,160073,1,1
16,25SE01-MABlock-Saturday-22,28649340,16A Malton To Westwood,,0,2676917,160073,1,1
16,25SE01-MABlock-Saturday-22,28649341,16 Malton To Westwood,,1,2676917,160072,1,1
16,25SE01-MABlock-Saturday-22,28649342,16 Malton To Westwood,,1,2676917,160072,1,1
16,25SE01-MABlock-Saturday-22,28649343,16 Malton To Westwood,,1,2676917,160072,1,1
16,25SE01-MABlock-Saturday-22,28649344,16 Malton To Westwood,,1,2676917,160072,1,1
16,25SE01-MABlock-Saturday-22,28649345,16 Malton To Westwood,,1,2676917,160072,1,1
16,25SE01-MABlock-Saturday-22,28649346,16 Malton To Westwood,,1,2676917,160072,1,1
16,25SE01-MABlock-Saturday-22,28649347,16 Malton To Westwood,,1,2676917,160072,1,1
16,25SE01-MABlock-Saturday-22,28649348,16 Malton To Westwood,,1,2676917,160072,1,1
16,25SE01-MABlock-Saturday-22,28649349,16 Malton To Westwood,,1,2676917,160072,1,1
16,25SE01-MABlock-Saturday-22,28649350,16 Malton To Westwood,,1,2676917,160071,1,1
7,25SE01-MABlock-Saturday-22,28649351,7 N Airport To Westwood,,0,2676924,70178,1,1
7,25SE01-MABlock-Saturday-22,28649352,7 S Airport To City Centre,,1,2676925,70179,1,1
7,25SE01-MABlock-Saturday-22,28649353,7 N Airport To Westwood,,0,2676925,70178,1,1
7,25SE01-MABlock-Saturday-22,28649354,7 S Airport To City Centre,,1,2676924,70179,1,1
7,25SE01-MABlock-Saturday-22,28649355,7 N Airport To Westwood,,0,2676923,70178,1,1
7,25SE01-MABlock-Saturday-22,28649356,7 S Airport To City Centre,,1,2676923,70179,1,1
7,25SE01-MABlock-Saturday-22,28649357,7 S Airport To City Centre,,1,2676925,70179,1,1
7,25SE01-MABlock-Saturday-22,28649358,7 N Airport To Westwood,,0,2676924,70178,1,1
7,25SE01-MABlock-Saturday-22,28649359,7 S Airport To City Centre,,1,2676922,70179,1,1
7,25SE01-MABlock-Saturday-22,28649360,7 S Airport To City Centre,,1,2676924,70179,1,1
7,25SE01-MABlock-Saturday-22,28649361,7 S Airport To City Centre,,1,2676922,70179,1,1
7,25SE01-MABlock-Saturday-22,28649362,7 N Airport To Westwood,,0,2676923,70178,1,1
7,25SE01-MABlock-Saturday-22,28649363,7 N Airport To Westwood,,0,2676925,70178,1,1
7,25SE01-MABlock-Saturday-22,28649364,7 N Airport To Westwood,,0,2676922,70178,1,1
7,25SE01-MABlock-Saturday-22,28649365,7 S Airport To City Centre,,1,2676923,70179,1,1
7,25SE01-MABlock-Saturday-22,28649366,7 S Airport To City Centre,,1,2676921,70179,1,1
7,25SE01-MABlock-Saturday-22,28649367,7 S Airport To City Centre,,1,2676921,70179,1,1
7,25SE01-MABlock-Saturday-22,28649368,7 S Airport To City Centre,,1,2676925,70179,1,1
7,25SE01-MABlock-Saturday-22,28649369,7 S Airport To City Centre,,1,2676922,70179,1,1
7,25SE01-MABlock-Saturday-22,28649370,7 N Airport To Westwood,,0,2676921,70178,1,1
7,25SE01-MABlock-Saturday-22,28649371,7 N Airport To Westwood,,0,2676924,70178,1,1
7,25SE01-MABlock-Saturday-22,28649372,7 N Airport To Westwood,,0,2676921,70178,1,1
7,25SE01-MABlock-Saturday-22,28649373,7 N Airport To Westwood,,0,2676921,70178,1,1
7,25SE01-MABlock-Saturday-22,28649374,7 N Airport To Westwood,,0,2676922,70178,1,1
7,25SE01-MABlock-Saturday-22,28649375,7 S Airport To City Centre,,1,2676924,70179,1,1
7,25SE01-MABlock-Saturday-22,28649376,7 N Airport To Westwood,,0,2676925,70178,1,1
7,25SE01-MABlock-Saturday-22,28649377,7 N Airport To Westwood,,0,2676923,70178,1,1
7,25SE01-MABlock-Saturday-22,28649378,7 S Airport To City Centre,,1,2676921,70179,1,1
7,25SE01-MABlock-Saturday-22,28649379,7 N Airport To Westwood,,0,2676922,70178,1,1
7,25SE01-MABlock-Saturday-22,28649380,7 S Airport To City Centre,,1,2676923,70179,1,1
7,25SE01-MABlock-Saturday-22,28649381,7 S Airport To City Centre,,1,2676925,70179,1,1
7,25SE01-MABlock-Saturday-22,28649382,7 N Airport To Westwood,,0,2676924,70178,1,1
7,25SE01-MABlock-Saturday-22,28649383,7 S Airport To City Centre,,1,2676922,70179,1,1
7,25SE01-MABlock-Saturday-22,28649384,7 N Airport To Westwood,,0,2676921,70178,1,1
7,25SE01-MABlock-Saturday-22,28649385,7 S Airport To City Centre,,1,2676920,70179,1,1
7,25SE01-MABlock-Saturday-22,28649386,7 S Airport To City Centre,,1,2676920,70179,1,1
7,25SE01-MABlock-Saturday-22,28649387,7 S Airport To City Centre,,1,2676920,70179,1,1
7,25SE01-MABlock-Saturday-22,28649388,7 N Airport To Westwood,,0,2676920,70178,1,1
7,25SE01-MABlock-Saturday-22,28649389,7 N Airport To Westwood,,0,2676923,70178,1,1
7,25SE01-MABlock-Saturday-22,28649390,7 N Airport To Westwood,,0,2676920,70178,1,1
7,25SE01-MABlock-Saturday-22,28649391,7 N Airport To Westwood,,0,2676925,70178,1,1
7,25SE01-MABlock-Saturday-22,28649392,7 N Airport To Westwood,,0,2676920,70178,1,1
7,25SE01-MABlock-Saturday-22,28649393,7 N Airport To Westwood,,0,2676920,70178,1,1
7,25SE01-MABlock-Saturday-22,28649394,7 S Airport To City Centre,,1,2676924,70179,1,1
7,25SE01-MABlock-Saturday-22,28649395,7 S Airport To City Centre,,1,2676921,70179,1,1
7,25SE01-MABlock-Saturday-22,28649396,7 S Airport To City Centre,,1,2676920,70179,1,1
7,25SE01-MABlock-Saturday-22,28649397,7 N Airport To Westwood,,0,2676922,70178,1,1
7,25SE01-MABlock-Saturday-22,28649398,7 S Airport To City Centre,,1,2676925,70179,1,1
7,25SE01-MABlock-Saturday-22,28649399,7 S Airport To City Centre,,1,2676923,70179,1,1
7,25SE01-MABlock-Saturday-22,28649400,7 N Airport To Westwood,,0,2676924,70178,1,1
7,25SE01-MABlock-Saturday-22,28649401,7 S Airport To City Centre,,1,2676922,70179,1,1
7,25SE01-MABlock-Saturday-22,28649402,7 N Airport To Westwood,,0,2676921,70178,1,1
7,25SE01-MABlock-Saturday-22,28649403,7 S Airport To City Centre,,1,2676919,70179,1,1
7,25SE01-MABlock-Saturday-22,28649404,7 S Airport To City Centre,,1,2676919,70179,1,1
7,25SE01-MABlock-Saturday-22,28649405,7 S Airport To City Centre,,1,2676919,70179,1,1
7,25SE01-MABlock-Saturday-22,28649406,7 S Airport To City Centre,,1,2676919,70179,1,1
7,25SE01-MABlock-Saturday-22,28649407,7 S Airport To City Centre,,1,2676919,70179,1,1
7,25SE01-MABlock-Saturday-22,28649408,7 N Airport To Westwood,,0,2676923,70178,1,1
7,25SE01-MABlock-Saturday-22,28649409,7 N Airport To Westwood,,0,2676919,70178,1,1
7,25SE01-MABlock-Saturday-22,28649410,7 N Airport To Westwood,,0,2676919,70178,1,1
7,25SE01-MABlock-Saturday-22,28649411,7 N Airport To Westwood,,0,2676919,70178,1,1
7,25SE01-MABlock-Saturday-22,28649412,7 N Airport To Westwood,,0,2676919,70178,1,1
7,25SE01-MABlock-Saturday-22,28649413,7 N Airport To Westwood,,0,2676920,70178,1,1
7,25SE01-MABlock-Saturday-22,28649414,7 S Airport To City Centre,,1,2676924,70179,1,1
7,25SE01-MABlock-Saturday-22,28649415,7 S Airport To City Centre,,1,2676921,70179,1,1
7,25SE01-MABlock-Saturday-22,28649416,7 N Airport To Westwood,,0,2676922,70178,1,1
7,25SE01-MABlock-Saturday-22,28649417,7 S Airport To City Centre,,1,2676920,70179,1,1
7,25SE01-MABlock-Saturday-22,28649418,7 N Airport To Westwood,,0,2676919,70178,1,1
7,25SE01-MABlock-Saturday-22,28649419,7 S Airport To City Centre,,1,2676923,70179,1,1
7,25SE01-MABlock-Saturday-22,28649420,7 S Airport To City Centre,,1,2676922,70179,1,1
7,25SE01-MABlock-Saturday-22,28649421,7 S Airport To City Centre,,1,2676919,70179,1,1
7,25SE01-MABlock-Saturday-22,28649422,7 N Airport To Westwood,,0,2676923,70178,1,1
7,25SE01-MABlock-Saturday-22,28649423,7 N Airport To Westwood,,0,2676920,70178,1,1
7,25SE01-MABlock-Saturday-22,28649424,7 N Airport To Westwood,,0,2676921,70178,1,1
7,25SE01-MABlock-Saturday-22,28649425,7 S Airport To City Centre,,1,2676921,70179,1,1
7,25SE01-MABlock-Saturday-22,28649426,7 N Airport To Westwood,,0,2676922,70178,1,1
7,25SE01-MABlock-Saturday-22,28649427,7 S Airport To City Centre,,1,2676918,70179,1,1
7,25SE01-MABlock-Saturday-22,28649428,7 S Airport To City Centre,,1,2676918,70179,1,1
7,25SE01-MABlock-Saturday-22,28649429,7 S Airport To City Centre,,1,2676918,70179,1,1
7,25SE01-MABlock-Saturday-22,28649430,7 S Airport To City Centre,,1,2676923,70179,1,1
7,25SE01-MABlock-Saturday-22,28649431,7 S Airport To City Centre,,1,2676920,70179,1,1
7,25SE01-MABlock-Saturday-22,28649432,7 S Airport To City Centre,,1,2676918,70179,1,1
7,25SE01-MABlock-Saturday-22,28649433,7 S Airport To City Centre,,1,2676918,70179,1,1
7,25SE01-MABlock-Saturday-22,28649434,7 N Airport To Westwood,,0,2676918,70178,1,1
7,25SE01-MABlock-Saturday-22,28649435,7 S Airport To City Centre,,1,2676918,70179,1,1
7,25SE01-MABlock-Saturday-22,28649436,7 N Airport To Westwood,,0,2676919,70178,1,1
